Brand,Current Price,Original Price,Discount Percentage,Rating,Number OF Ratings,Model Name,Dial Shape,Strap Color,Strap Material,Battery Life (Days),Display Size,Brand_Label,Touchscreen_No,Touchscreen_Unknown,Touchscreen_Yes,Bluetooth_No,Bluetooth_Yes,Model_Name_Label
0.058823529411764705,0.011326182736632273,0.03280735731445322,0.6154640981817522,0.725,0.0004118689319996318,0.1962864721485411,1.0,0.9333333333333333,1.0,0.3411764705882353,1.0,0.058823529411764705,0.0,0.0,1.0,0.0,1.0,0.1962864721485411
0.3529411764705882,0.009060946189305818,0.06455641278005313,0.8242317744601164,0.7749999999999999,0.05331845221270527,0.02652519893899204,1.0,0.9333333333333333,0.7333333333333333,0.3411764705882353,0.3783783783783784,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,0.02652519893899204
1.0,0.006795709641979366,0.04868188504725317,0.7946656950749428,0.7,0.003451623167385149,0.8779840848806365,1.0,0.9333333333333333,1.0,0.12941176470588234,0.8648648648648649,1.0,0.0,0.0,1.0,0.0,1.0,0.8779840848806365
0.8235294117647058,0.006795709641979366,0.022224338825919926,0.6045033043207264,0.75,0.05282097914974101,0.9814323607427056,1.0,0.9333333333333333,0.4666666666666667,0.3411764705882353,0.3783783783783784,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.9814323607427056
0.8823529411764706,0.020387128925938094,0.05397339429151983,0.6279893773890081,0.7,0.005753243669736033,0.4509283819628647,1.0,0.9333333333333333,1.0,0.3411764705882353,0.40540540540540543,0.8823529411764706,0.0,0.0,1.0,0.0,1.0,0.4509283819628647
0.8823529411764706,0.037376403030886504,0.05926490353578648,0.43957835657080735,0.65,0.00015021102225868922,0.4456233421750663,1.0,0.9333333333333333,1.0,0.5529411764705883,0.2702702702702703,0.8823529411764706,0.0,0.0,1.0,0.0,1.0,0.4456233421750663
0.8823529411764706,0.2518739169337758,0.41375792403509326,0.6044529177945696,0.65,0.0011693847324224839,0.44827586206896547,1.0,0.9333333333333333,1.0,0.5529411764705883,0.2702702702702703,0.8823529411764706,0.0,0.0,1.0,0.0,1.0,0.44827586206896547
0.8823529411764706,0.035111166483560045,0.05926490353578648,0.46888580706273725,0.65,8.721930324698084e-05,0.4535809018567639,1.0,0.9333333333333333,1.0,0.6470588235294118,0.21621621621621623,0.8823529411764706,0.0,0.0,1.0,0.0,1.0,0.4535809018567639
0.23529411764705882,0.03171331166257037,0.10688848673418633,0.7326162241862445,0.725,0.0062264891484650215,0.5119363395225464,1.0,0.9333333333333333,1.0,0.1341176470588235,0.43243243243243246,0.23529411764705882,0.0,0.0,1.0,0.0,1.0,0.5119363395225464
0.3529411764705882,0.014724037557621954,0.08572244975711972,0.8242111657912577,0.7749999999999999,0.004150992765643347,0.05039787798408488,1.0,0.9333333333333333,1.0,0.3411764705882353,0.5135135135135136,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,0.05039787798408488
